region_id,year,composite_index,shock,distribution,income,distortion,structural
BANDA_UTTAR PRADESH,2020.0,0.5104100343758835,0.6734887049693082,0.6589201261482358,0.65,0.3421052631578947,0.2275360776039788
BANDA_UTTAR PRADESH,2021.0,0.4862035065392307,0.7240996525381433,0.6734817629212573,0.5,0.2894736842105262,0.2439624330262265
BANDA_UTTAR PRADESH,2022.0,0.5127050925130147,0.6734887049693082,0.8045723620223464,0.6,0.2894736842105262,0.1959907113628921
BANDA_UTTAR PRADESH,2023.0,0.462710150155771,0.6734887049693082,0.6111934795668951,0.55,0.3421052631578947,0.1367633030847571
BANDA_UTTAR PRADESH,2024.0,0.516230511538057,0.6734887049693082,0.7364696446928095,0.55,0.3421052631578947,0.2790889448702725
BANKA_BIHAR,2015.0,0.4704699292829398,0.8796876557021888,0.6734604217007112,0.6,0.1842105263157894,0.0149910426960101
BANKA_BIHAR,2016.0,0.5129697781387627,0.6734887049693082,0.8730391613028128,0.7,0.2368421052631578,0.0814789191585343
BANKA_BIHAR,2017.0,0.5139608019777291,0.6734887049693082,0.8967852409426516,0.65,0.2631578947368421,0.0863721692398436
BANKA_BIHAR,2018.0,0.4801937080398185,0.6734887049693082,0.8743741050062305,0.6,0.1842105263157894,0.068895203907765
BANKA_BIHAR,2019.0,0.5041791862965613,0.6734887049693082,0.79885967271023,0.7,0.2631578947368421,0.0853896590664267
BANKA_BIHAR,2020.0,0.4919011545662425,0.6734887049693082,0.7029439981991048,0.6,0.3421052631578947,0.1409678065049045
BANKA_BIHAR,2021.0,0.5202582633570835,0.6734887049693082,0.8267677876469526,0.6,0.2894736842105262,0.2115611399586301
BANKA_BIHAR,2022.0,0.5014612806016381,0.6734887049693082,0.8002321939425402,0.65,0.2631578947368421,0.1204276093594999
BANKA_BIHAR,2023.0,0.4861337997300873,0.7777632727799376,0.6734744021535143,0.55,0.2894736842105262,0.1399576395064589
BANKA_BIHAR,2024.0,0.5138037206197913,0.6734887049693082,0.8495615896908064,0.6,0.2894736842105262,0.1564946242283156
BANKURA_WEST BENGAL,2015.0,0.4672580720819494,0.5929002713161695,0.6734997588777144,0.55,0.4210526315789473,0.0988376986369157
BANKURA_WEST BENGAL,2016.0,0.5066559854123487,0.6734887049693082,0.675133327794386,0.55,0.3421052631578947,0.2925526311401544
BANKURA_WEST BENGAL,2017.0,0.4636852558702097,0.6734887049693082,0.5418553242617153,0.45,0.4210526315789473,0.2320296185410776
BANKURA_WEST BENGAL,2018.0,0.4818658150477685,0.6734887049693082,0.5109821368927899,0.5,0.3947368421052631,0.330121391271481
BANKURA_WEST BENGAL,2019.0,0.4989656138719331,0.6734887049693082,0.5763902381457925,0.55,0.3421052631578947,0.3528438630866703
BANKURA_WEST BENGAL,2020.0,0.4303092288860629,0.6734887049693082,0.3523008961209948,0.3999999999999999,0.4210526315789473,0.3047039117610641
BANKURA_WEST BENGAL,2021.0,0.4990963556912735,0.6734887049693082,0.4313081831838242,0.5,0.4210526315789473,0.4696322587242881
BANKURA_WEST BENGAL,2022.0,0.610534755176672,0.6734887049693082,0.9782279945678124,0.7,0.2894736842105262,0.4114833921357135
BANKURA_WEST BENGAL,2023.0,0.5238569318945321,0.6734887049693082,1.0,0.7,0.2368421052631578,0.0089538492401944
BANKURA_WEST BENGAL,2024.0,0.5220661620464931,0.6734887049693082,1.0,0.7,0.2368421052631578,0.0
BANSWARA_RAJASTHAN,2015.0,0.4556435530100552,0.6734887049693082,0.1443957820510439,0.3,0.6052631578947367,0.5550701201351871
BANSWARA_RAJASTHAN,2016.0,0.4751146845409533,0.6734887049693082,0.2057513915521273,0.3999999999999999,0.4736842105263157,0.6226491156570154
BANSWARA_RAJASTHAN,2017.0,0.4708142784409996,0.6734887049693082,0.3294067039250726,0.3,0.4736842105263157,0.5774917727843014
