region_id,year,shock,distribution,income,distortion,structural,composite_equal,composite_weighted
ALWAR_RAJASTHAN,2019.0,0.3265112950306917,0.7489847423620511,0.7,0.2857142857142857,0.43902716600665964,0.5000474978227377,0.5020873482885579
ALWAR_RAJASTHAN,2020.0,0.3265112950306917,0.5643983377254455,0.55,0.2857142857142857,0.3503712141688117,0.4153990265278469,0.4174388769936672
ALWAR_RAJASTHAN,2021.0,0.3265112950306917,0.6537463114904707,0.6,0.5714285714285714,0.5108022934526816,0.5324976942804831,0.5202518304605891
ALWAR_RAJASTHAN,2022.0,0.3265112950306917,0.6744275202681944,0.55,0.2857142857142857,0.4782911972633964,0.4629888596553136,0.465028710121134
ALWAR_RAJASTHAN,2023.0,0.3265112950306917,0.7286462441676409,0.65,0.42857142857142855,0.48657586482908893,0.52406096651977,0.5189579598427332
ALWAR_RAJASTHAN,2024.0,0.3265112950306917,0.8247230374936335,0.6,0.42857142857142855,0.5100442550075128,0.5379700032206532,0.5328669965436165
AMBALA_HARYANA,2015.0,0.3265112950306917,0.968372165883591,0.8,0.14285714285714285,0.5084362492540883,0.5492353706051027,0.5584180782137802
AMBALA_HARYANA,2016.0,0.08191244898275338,0.673455154581022,0.7,0.2857142857142857,0.3984723049720181,0.4279108388500158,0.41772074701343925
AMBALA_HARYANA,2017.0,0.3265112950306917,0.9253005665691,0.7,0.2857142857142857,0.4466229602304757,0.5368298215089106,0.5388696719747309
AMBALA_HARYANA,2018.0,0.06950741310870144,0.6734534530449067,0.45,0.2857142857142857,0.4444643228960382,0.38462789495278643,0.3738175513225072
AMBALA_HARYANA,2019.0,0.3265112950306917,0.9236078926768523,0.7,0.2857142857142857,0.43745641251720857,0.5346579771878076,0.536697827653628
AMBALA_HARYANA,2020.0,0.3265112950306917,0.8482705081470803,0.7,0.14285714285714285,0.40323304972237556,0.4841743991514581,0.49335710676013544
AMBALA_HARYANA,2021.0,0.3265112950306917,0.9059412111752517,0.8,0.14285714285714285,0.4826710615514665,0.5315961421229105,0.540778849731588
AMBALA_HARYANA,2022.0,0.3265112950306917,0.9365630552083558,0.7,0.2857142857142857,0.4612945418185165,0.54201663555437,0.5440564860201902
AMBALA_HARYANA,2023.0,0.07731500764776383,0.6734545239732148,0.55,0.2857142857142857,0.42843127837145867,0.40298301914134455,0.3925630552380185
AMBALA_HARYANA,2024.0,0.3265112950306917,0.9669625805703917,0.75,0.2857142857142857,0.46613681208193825,0.5590649946794615,0.5611048451452818
AMRAVATI_MAHARASHTRA,2015.0,0.3265112950306917,0.6522791718555689,0.55,0.42857142857142855,0.4204063382458192,0.4755536467407017,0.4704506400636648
AMRAVATI_MAHARASHTRA,2016.0,0.3265112950306917,0.6219437677775203,0.5,0.2857142857142857,0.4502998544523004,0.43689384059495956,0.43893369106077995
AMRAVATI_MAHARASHTRA,2017.0,0.40442751964907114,0.6734993923442979,0.45,0.2857142857142857,0.46022550730286255,0.4547733410021035,0.46070900269884274
AMRAVATI_MAHARASHTRA,2018.0,0.4704575587038686,0.6735084493512489,0.35,0.14285714285714285,0.45159186985729566,0.41768300415391113,0.4340630249462475
AMRAVATI_MAHARASHTRA,2019.0,0.3265112950306917,0.6193416223302683,0.5,0.42857142857142855,0.5235952841609963,0.479603926018677,0.4745009193416402
AMRAVATI_MAHARASHTRA,2020.0,0.3265112950306917,0.46486146039212545,0.5,0.5714285714285714,0.3669690239051795,0.4459540701513136,0.4337082063314196
AMRAVATI_MAHARASHTRA,2021.0,0.3265112950306917,0.551168968614449,0.45,0.42857142857142855,0.5278956344425363,0.4568294653318211,0.45172645865478434
AMRAVATI_MAHARASHTRA,2022.0,0.3265112950306917,0.6503965093113303,0.55,0.42857142857142855,0.5256132770312612,0.49621850198894235,0.49111549531190546
AMRAVATI_MAHARASHTRA,2023.0,0.3265112950306917,0.5610644269173242,0.55,0.42857142857142855,0.4073425500102278,0.45469794010593445,0.44959493342889767
AMRAVATI_MAHARASHTRA,2024.0,0.3265112950306917,0.4687191017603424,0.6,0.5714285714285714,0.4032679648846675,0.4739853866208546,0.46173952280096064
AMRITSAR_PUNJAB,2015.0,0.3265112950306917,0.9127577584548684,0.85,0.2857142857142857,0.3851016512131445,0.5520169980825981,0.5540568485484184
AMRITSAR_PUNJAB,2016.0,0.07299891740736607,0.6734539319569164,0.6,0.42857142857142855,0.43837248512073984,0.44267935261129016,0.42490072705308707
AMRITSAR_PUNJAB,2017.0,0.13492409236769273,0.6734624259203924,0.5,0.2857142857142857,0.40526707620376595,0.3998735760412274,0.3923340663738978
AMRITSAR_PUNJAB,2018.0,0.3265112950306917,0.8649847392718922,0.6,0.2857142857142857,0.45007217274014655,0.5054564985514032,0.5074963490172235
AMRITSAR_PUNJAB,2019.0,0.3265112950306917,0.8691182080860289,0.7,0.2857142857142857,0.4482472765493398,0.5259182130760692,0.5279580635418896
AMRITSAR_PUNJAB,2020.0,0.3265112950306917,0.7502794503111127,0.7,0.2857142857142857,0.3750515261747293,0.48751131144616383,0.4895511619119841
AMRITSAR_PUNJAB,2021.0,0.3265112950306917,0.8167802783830131,0.6,0.42857142857142855,0.4910988757001178,0.5325923755370502,0.5274893688600134
AMRITSAR_PUNJAB,2022.0,0.3265112950306917,0.7514250898189148,0.6,0.42857142857142855,0.40858209271995105,0.5030179812281972,0.49791497455116035
AMRITSAR_PUNJAB,2023.0,0.22109753096015236,0.6734742458957171,0.5,0.42857142857142855,0.4675703154449507,0.45814270417444974,0.44776900929388597
AMRITSAR_PUNJAB,2024.0,0.3265112950306917,0.7655367520106254,0.7,0.2857142857142857,0.44346319863021505,0.5042451062771636,0.5062849567429839
ANANTAPUR_ANDHRA PRADESH,2015.0,0.3265112950306917,0.4692699872079795,0.5,0.5714285714285714,0.35407509816018373,0.44425699036548527,0.43201112654559126
ANANTAPUR_ANDHRA PRADESH,2016.0,0.4103887176732825,0.6735002100117219,0.4,0.42857142857142855,0.5536589269565376,0.49322385664259405,0.4923147210976868
ANANTAPUR_ANDHRA PRADESH,2017.0,0.3265112950306917,0.5811488920976641,0.45,0.5714285714285714,0.45766302088401956,0.47735035588818936,0.46510449206829535
ANANTAPUR_ANDHRA PRADESH,2018.0,0.3265112950306917,0.47762753758477955,0.5,0.42857142857142855,0.40559555979904816,0.4276611641971896,0.42255815752015274
ANANTAPUR_ANDHRA PRADESH,2019.0,0.3265112950306917,0.576414865114419,0.55,0.2857142857142857,0.5360552061949331,0.4549391304108658,0.45697898087668626
ANANTAPUR_ANDHRA PRADESH,2020.0,0.3265112950306917,0.3993110319694694,0.4,0.5714285714285714,0.36067789121452154,0.41158575792865076,0.3993398941087568
ANANTAPUR_ANDHRA PRADESH,2021.0,0.3265112950306917,0.451967738949264,0.5,0.5714285714285714,0.5041064998281437,0.4708028210473342,0.45855695722744017
