region_id,year,pillar5_structural_score
AMRITSAR_PUNJAB,2018.0,0.45007217274014655
AMRITSAR_PUNJAB,2019.0,0.4482472765493398
AMRITSAR_PUNJAB,2020.0,0.3750515261747293
AMRITSAR_PUNJAB,2021.0,0.4910988757001178
AMRITSAR_PUNJAB,2022.0,0.40858209271995105
AMRITSAR_PUNJAB,2023.0,0.4675703154449507
AMRITSAR_PUNJAB,2024.0,0.44346319863021505
ANANTAPUR_ANDHRA PRADESH,2015.0,0.35407509816018373
ANANTAPUR_ANDHRA PRADESH,2016.0,0.5536589269565376
ANANTAPUR_ANDHRA PRADESH,2017.0,0.45766302088401956
ANANTAPUR_ANDHRA PRADESH,2018.0,0.40559555979904816
ANANTAPUR_ANDHRA PRADESH,2019.0,0.5360552061949331
ANANTAPUR_ANDHRA PRADESH,2020.0,0.36067789121452154
ANANTAPUR_ANDHRA PRADESH,2021.0,0.5041064998281437
ANANTAPUR_ANDHRA PRADESH,2022.0,0.4080853684431691
ANANTAPUR_ANDHRA PRADESH,2023.0,0.47124268937304586
ANANTAPUR_ANDHRA PRADESH,2024.0,0.4931899977459937
ANUPPUR_MADHYA PRADESH,2015.0,0.2894893587822766
ANUPPUR_MADHYA PRADESH,2016.0,0.44476819193903805
ANUPPUR_MADHYA PRADESH,2017.0,0.4633283275677862
ANUPPUR_MADHYA PRADESH,2018.0,0.3908034641906683
ANUPPUR_MADHYA PRADESH,2019.0,0.5571915962645823
ANUPPUR_MADHYA PRADESH,2020.0,0.2166275573706954
ANUPPUR_MADHYA PRADESH,2021.0,0.5865041899815919
ANUPPUR_MADHYA PRADESH,2022.0,0.6460652221438954
ANUPPUR_MADHYA PRADESH,2023.0,0.43681508240243333
ANUPPUR_MADHYA PRADESH,2024.0,0.5225290841164111
AURAIYA_UTTAR PRADESH,2015.0,0.4127907330628048
AURAIYA_UTTAR PRADESH,2016.0,0.5006020650271638
AURAIYA_UTTAR PRADESH,2017.0,0.4344647233619823
AURAIYA_UTTAR PRADESH,2018.0,0.4474304617488381
AURAIYA_UTTAR PRADESH,2019.0,0.4487800025614629
AURAIYA_UTTAR PRADESH,2020.0,0.38650813261603034
AURAIYA_UTTAR PRADESH,2021.0,0.5059506842310183
AURAIYA_UTTAR PRADESH,2022.0,0.4431093275062681
AURAIYA_UTTAR PRADESH,2023.0,0.3660434944863014
AURAIYA_UTTAR PRADESH,2024.0,0.379181614754898
AZAMGARH_UTTAR PRADESH,2015.0,0.43834407256268654
AZAMGARH_UTTAR PRADESH,2016.0,0.43693924915415816
AZAMGARH_UTTAR PRADESH,2017.0,0.4282932259011348
AZAMGARH_UTTAR PRADESH,2018.0,0.4295621250204659
AZAMGARH_UTTAR PRADESH,2019.0,0.47038525077590054
AZAMGARH_UTTAR PRADESH,2020.0,0.42485194246772956
AZAMGARH_UTTAR PRADESH,2021.0,0.504894399918345
AZAMGARH_UTTAR PRADESH,2022.0,0.42697546928514274
AZAMGARH_UTTAR PRADESH,2023.0,0.359501084777619
AZAMGARH_UTTAR PRADESH,2024.0,0.45764407747973573
BAHRAICH_UTTAR PRADESH,2015.0,0.4281402965300603
BAHRAICH_UTTAR PRADESH,2016.0,0.45266627017004635
BAHRAICH_UTTAR PRADESH,2017.0,0.42860667139701386
BAHRAICH_UTTAR PRADESH,2018.0,0.43257404724481424
BAHRAICH_UTTAR PRADESH,2019.0,0.4492758109833593
BAHRAICH_UTTAR PRADESH,2020.0,0.44514464580880186
BAHRAICH_UTTAR PRADESH,2021.0,0.43851481315780244
BAHRAICH_UTTAR PRADESH,2022.0,0.4034613359176865
BAHRAICH_UTTAR PRADESH,2023.0,0.34217843073603843
BAHRAICH_UTTAR PRADESH,2024.0,0.5393085159901078
BALESHWAR_ODISHA,2015.0,0.42378939267039906
BALESHWAR_ODISHA,2016.0,0.448567676953303
BALESHWAR_ODISHA,2017.0,0.42174312097246264
BALESHWAR_ODISHA,2018.0,0.454218451714787
BALESHWAR_ODISHA,2019.0,0.3883065712013349
BALESHWAR_ODISHA,2020.0,0.440916176720854
BALESHWAR_ODISHA,2021.0,0.4493000328571702
BALESHWAR_ODISHA,2022.0,0.4135315986778239
BALESHWAR_ODISHA,2023.0,0.46113675249077307
BALESHWAR_ODISHA,2024.0,0.5204331799296842
BALLIA_UTTAR PRADESH,2015.0,0.4267227127462245
BALLIA_UTTAR PRADESH,2016.0,0.4456664715841289
BALLIA_UTTAR PRADESH,2017.0,0.4384578292046604
BALLIA_UTTAR PRADESH,2018.0,0.424861561188044
BALLIA_UTTAR PRADESH,2019.0,0.48154474880483855
BALLIA_UTTAR PRADESH,2020.0,0.41945014351447785
BALLIA_UTTAR PRADESH,2021.0,0.5039537033848285
BALLIA_UTTAR PRADESH,2022.0,0.39104401545621464
