region_id,year,shock,distribution,income,distortion,structural,index_equal_weight,index_weighted,MGNREGA_Index,COVID_dummy,period
CHHINDWARA_MADHYA PRADESH,2015,0.6465642540244417,0.4377084633036279,0.4377118729326288,0.5622881270673712,0.8493463657005249,0.5867238166057189,0.5909376229535724,0.5867238166057189,0,Pre-COVID
CHHINDWARA_MADHYA PRADESH,2016,0.5687742914078363,0.4167853511711014,0.4167886887974703,0.5832113112025297,0.6849170231399879,0.5340953331437851,0.5333734821540504,0.5340953331437851,0,Pre-COVID
CHHINDWARA_MADHYA PRADESH,2017,0.8307284943234039,0.4942901923504935,0.4942937440833138,0.505706255916686,0.7003163551271245,0.6050670083602043,0.6213181202805403,0.6050670083602043,0,Pre-COVID
CHHINDWARA_MADHYA PRADESH,2018,0.8274717182960744,0.6143241278759454,0.614328803634521,0.3856711963654788,0.6432731216824347,0.6170137935708908,0.6391038196674206,0.6170137935708908,0,Pre-COVID
CHHINDWARA_MADHYA PRADESH,2019,0.3493736097892817,0.5999690869253377,0.5999743258581015,0.4000256741418982,0.5549280724688849,0.5008541538367008,0.4983215506190699,0.5008541538367008,0,Pre-COVID
CHHINDWARA_MADHYA PRADESH,2020,0.5550577527523086,0.9999919295450628,1.0,0.0,0.5654928778710231,0.6241085120336789,0.6518613996712943,0.6241085120336789,1,Post-COVID
CHHINDWARA_MADHYA PRADESH,2021,0.7597979623260658,0.9146797161147644,0.9146867152295742,0.0853132847704256,0.2366612187321467,0.5822277794345954,0.6159520133123775,0.5822277794345954,1,Post-COVID
CHHINDWARA_MADHYA PRADESH,2022,0.4119408883718006,0.6299272372995126,0.6299321941365863,0.3700678058634136,0.3338665377743142,0.4751469326891254,0.4772405868145448,0.4751469326891254,0,Post-COVID
CHHINDWARA_MADHYA PRADESH,2023,0.5389150731017522,0.5881123011102529,0.5881171295259615,0.4118828704740384,0.5434440751521248,0.534094289872826,0.5404459000042117,0.534094289872826,0,Post-COVID
CHHINDWARA_MADHYA PRADESH,2024,0.5371669510757979,0.559906416939564,0.5599144398373109,0.4400855601626889,0.5742196998296589,0.5342586135690042,0.5391126831146595,0.5342586135690042,0,Post-COVID
CHITRADURGA_KARNATAKA,2015,0.5665154548159984,0.3022559941205555,0.3022561099053039,0.697743890094696,0.8365543466855451,0.5410651591244198,0.5345037373604848,0.5410651591244198,0,Pre-COVID
CHITRADURGA_KARNATAKA,2016,0.7834180235835984,0.3987931777045106,0.3987938173414243,0.6012061826585757,0.7846116131676864,0.593364562891159,0.6024751549374102,0.593364562891159,0,Pre-COVID
CHITRADURGA_KARNATAKA,2017,0.6683691038158807,0.4575705886520114,0.4575714252486914,0.5424285747513086,0.7135604673916558,0.5679000319719096,0.5741970584251381,0.5679000319719096,0,Pre-COVID
CHITRADURGA_KARNATAKA,2018,0.4860631448306886,0.4367347843360475,0.436735646756677,0.563264353243323,0.6703005174850452,0.5186196893303563,0.5147596289097245,0.5186196893303563,0,Pre-COVID
CHITRADURGA_KARNATAKA,2019,0.5597735294694689,0.4111350668968229,0.4111359607380989,0.5888640392619011,0.6856355194683146,0.5313088231669212,0.5298542976772996,0.5313088231669212,0,Pre-COVID
CHITRADURGA_KARNATAKA,2020,0.6598076491358299,0.4831511427112512,0.4831523995466428,0.5168476004533571,0.7044767274422059,0.5694871038578574,0.576635106291981,0.5694871038578574,1,Post-COVID
CHITRADURGA_KARNATAKA,2021,0.6836688739869994,0.3664010926870601,0.3664017754249289,0.6335982245750711,0.6514730812199014,0.5403086095787921,0.5428121420493885,0.5403086095787921,1,Post-COVID
