region_id,year,pillar4_distortion_score_refined
BARWANI_MADHYA PRADESH,2018.0,0.4525931384424211
BARWANI_MADHYA PRADESH,2019.0,0.4793525460589412
BARWANI_MADHYA PRADESH,2020.0,0.2772737562653781
BARWANI_MADHYA PRADESH,2021.0,0.46282669327792536
BARWANI_MADHYA PRADESH,2022.0,0.7010462814772533
BARWANI_MADHYA PRADESH,2023.0,0.7345465171302653
BARWANI_MADHYA PRADESH,2024.0,0.7790519777198607
BASTI_UTTAR PRADESH,2015.0,0.7029699384570234
BASTI_UTTAR PRADESH,2016.0,0.6426578436229908
BASTI_UTTAR PRADESH,2017.0,0.6488648593034207
BASTI_UTTAR PRADESH,2018.0,0.6007053312892512
BASTI_UTTAR PRADESH,2019.0,0.6055925081756183
BASTI_UTTAR PRADESH,2020.0,0.5347497936869006
BASTI_UTTAR PRADESH,2021.0,0.6626533429933568
BASTI_UTTAR PRADESH,2022.0,0.5497002317104878
BASTI_UTTAR PRADESH,2023.0,0.367899427343366
BASTI_UTTAR PRADESH,2024.0,0.36857704651996526
BELAGAVI_KARNATAKA,2015.0,0.7698661720431829
BELAGAVI_KARNATAKA,2016.0,0.69271797266617
BELAGAVI_KARNATAKA,2017.0,0.721830881005488
BELAGAVI_KARNATAKA,2018.0,0.7137690199473306
BELAGAVI_KARNATAKA,2019.0,0.7517776261691789
BELAGAVI_KARNATAKA,2020.0,0.6534619862465416
BELAGAVI_KARNATAKA,2021.0,0.6142517918548481
BELAGAVI_KARNATAKA,2022.0,0.6998926354144033
BELAGAVI_KARNATAKA,2023.0,0.7006338305889336
BELAGAVI_KARNATAKA,2024.0,0.7559454750388565
BETUL_MADHYA PRADESH,2015.0,0.6871713606985885
BETUL_MADHYA PRADESH,2016.0,0.6432190052381603
BETUL_MADHYA PRADESH,2017.0,0.5995285597634848
BETUL_MADHYA PRADESH,2018.0,0.48238962457612455
BETUL_MADHYA PRADESH,2019.0,0.5414833111579211
BETUL_MADHYA PRADESH,2020.0,0.2622621526816302
BETUL_MADHYA PRADESH,2021.0,0.43391906532698743
BETUL_MADHYA PRADESH,2022.0,0.5536298736089623
BETUL_MADHYA PRADESH,2023.0,0.6421080933323134
BETUL_MADHYA PRADESH,2024.0,0.640202211435861
BHANDARA_MAHARASHTRA,2015.0,0.4316572348559039
BHANDARA_MAHARASHTRA,2016.0,0.48221789434056783
BHANDARA_MAHARASHTRA,2017.0,0.5251158292728736
BHANDARA_MAHARASHTRA,2018.0,0.5395197320825342
BHANDARA_MAHARASHTRA,2019.0,0.70900673627009
BHANDARA_MAHARASHTRA,2020.0,0.7158677844912191
BHANDARA_MAHARASHTRA,2021.0,0.7203370698898057
BHANDARA_MAHARASHTRA,2022.0,0.724719988005798
BHANDARA_MAHARASHTRA,2023.0,0.7462647381315548
BHANDARA_MAHARASHTRA,2024.0,0.6106001574508374
BHARATPUR_RAJASTHAN,2015.0,0.7603302029651078
BHARATPUR_RAJASTHAN,2016.0,0.7100646378077375
BHARATPUR_RAJASTHAN,2017.0,0.73153512116235
BHARATPUR_RAJASTHAN,2018.0,0.7453049213134484
BHARATPUR_RAJASTHAN,2019.0,0.7205661748783765
BHARATPUR_RAJASTHAN,2020.0,0.6970433194457442
BHARATPUR_RAJASTHAN,2021.0,0.7801765851706393
BHARATPUR_RAJASTHAN,2022.0,0.8431235119240186
BHARATPUR_RAJASTHAN,2023.0,0.8587043234268965
BHARATPUR_RAJASTHAN,2024.0,0.8440558125871828
BHARUCH_GUJARAT,2015.0,0.9854189058744613
BHARUCH_GUJARAT,2016.0,0.9701944187086298
BHARUCH_GUJARAT,2017.0,0.9571525890286469
BHARUCH_GUJARAT,2018.0,0.9606203598075137
BHARUCH_GUJARAT,2019.0,0.9639721745746275
BHARUCH_GUJARAT,2020.0,0.9490716058816058
BHARUCH_GUJARAT,2021.0,0.9433525693513044
BHARUCH_GUJARAT,2022.0,0.9578492135487165
BHARUCH_GUJARAT,2023.0,0.9271366701073123
BHARUCH_GUJARAT,2024.0,0.9590901650839189
BHAVNAGAR_GUJARAT,2015.0,0.9042415382271607
BHAVNAGAR_GUJARAT,2016.0,0.7841186804518071
BHAVNAGAR_GUJARAT,2017.0,0.8024653773896038
BHAVNAGAR_GUJARAT,2018.0,0.6926947060224065
BHAVNAGAR_GUJARAT,2019.0,0.7611879517505127
BHAVNAGAR_GUJARAT,2020.0,0.6471740442218047
BHAVNAGAR_GUJARAT,2021.0,0.8040429608836646
BHAVNAGAR_GUJARAT,2022.0,0.8539040372291327
BHAVNAGAR_GUJARAT,2023.0,0.8656602592036519
BHAVNAGAR_GUJARAT,2024.0,0.8845339146144884
BHILWARA_RAJASTHAN,2015.0,0.510102664367553
BHILWARA_RAJASTHAN,2016.0,0.4198539466892024
BHILWARA_RAJASTHAN,2017.0,0.4823149857970901
BHILWARA_RAJASTHAN,2018.0,0.3301249432134177
BHILWARA_RAJASTHAN,2019.0,0.16450406446907295
BHILWARA_RAJASTHAN,2020.0,0.0
BHILWARA_RAJASTHAN,2021.0,0.15330823389090376
BHILWARA_RAJASTHAN,2022.0,0.11231903735306603
BHILWARA_RAJASTHAN,2023.0,0.0
BHILWARA_RAJASTHAN,2024.0,0.3530302232040131
BHIWANI_HARYANA,2015.0,0.918069051659157
BHIWANI_HARYANA,2016.0,0.8135557519137304
BHIWANI_HARYANA,2017.0,0.8238219257158756
BHIWANI_HARYANA,2018.0,0.9498054674117232
BHIWANI_HARYANA,2019.0,0.9181082164453196
BHIWANI_HARYANA,2020.0,0.7825433040010434
BHIWANI_HARYANA,2021.0,0.8127574778691483
BHIWANI_HARYANA,2022.0,0.8886810114674354
BHIWANI_HARYANA,2023.0,0.85130501055249
BHIWANI_HARYANA,2024.0,0.8571993275597164
BHOJPUR_BIHAR,2015.0,0.9630441763328068
BHOJPUR_BIHAR,2016.0,0.9336707044925663
BHOJPUR_BIHAR,2017.0,0.9478756144567985
BHOJPUR_BIHAR,2018.0,0.9281022877602074
BHOJPUR_BIHAR,2019.0,0.9278183622600573
BHOJPUR_BIHAR,2020.0,0.8621917203236686
BHOJPUR_BIHAR,2021.0,0.8956688948470349
BHOJPUR_BIHAR,2022.0,0.7195112117381491
BHOJPUR_BIHAR,2023.0,0.7654471459701627
BHOJPUR_BIHAR,2024.0,0.8724439172975498
BHOPAL_MADHYA PRADESH,2015.0,0.7957687025313993
BHOPAL_MADHYA PRADESH,2016.0,0.5676178131816771
BHOPAL_MADHYA PRADESH,2017.0,0.4905925788963189
BHOPAL_MADHYA PRADESH,2018.0,0.30778269334994357
BHOPAL_MADHYA PRADESH,2019.0,0.5393974299853723
BHOPAL_MADHYA PRADESH,2020.0,0.38171514246015625
BHOPAL_MADHYA PRADESH,2021.0,0.4605391142991646
BHOPAL_MADHYA PRADESH,2022.0,0.5770944336501502
BHOPAL_MADHYA PRADESH,2023.0,0.554803457258229
BHOPAL_MADHYA PRADESH,2024.0,0.6239060690984083
BIJNOR_UTTAR PRADESH,2015.0,0.8036119061363027
BIJNOR_UTTAR PRADESH,2016.0,0.8298446147331167
BIJNOR_UTTAR PRADESH,2017.0,0.8397775529912075
BIJNOR_UTTAR PRADESH,2018.0,0.8365353263441604
BIJNOR_UTTAR PRADESH,2019.0,0.7996212787854532
BIJNOR_UTTAR PRADESH,2020.0,0.6867196129560337
BIJNOR_UTTAR PRADESH,2021.0,0.7430292063610485
BIJNOR_UTTAR PRADESH,2022.0,0.7156581975509164
BIJNOR_UTTAR PRADESH,2023.0,0.6745146752308617
BIJNOR_UTTAR PRADESH,2024.0,0.677225131103638
BILASPUR_CHHATTISGARH,2015.0,0.36265959773643064
BILASPUR_CHHATTISGARH,2016.0,0.5760313559066406
BILASPUR_CHHATTISGARH,2017.0,0.4197047030762878
BILASPUR_CHHATTISGARH,2018.0,0.3666389728496683
BILASPUR_CHHATTISGARH,2019.0,0.37045265138038797
BILASPUR_CHHATTISGARH,2020.0,0.23121115074049758
BILASPUR_CHHATTISGARH,2021.0,0.26662523242715186
BILASPUR_CHHATTISGARH,2022.0,0.4081608957248394
BILASPUR_CHHATTISGARH,2023.0,0.4408655182841178
BILASPUR_CHHATTISGARH,2024.0,0.3391198420824887
BOKARO_JHARKHAND,2015.0,0.7342548777807845
BOKARO_JHARKHAND,2016.0,0.742459115832026
BOKARO_JHARKHAND,2017.0,0.7503181212155559
BOKARO_JHARKHAND,2018.0,0.8032008582120247
BOKARO_JHARKHAND,2019.0,0.806678043073958
BOKARO_JHARKHAND,2020.0,0.7312289372112648
BOKARO_JHARKHAND,2021.0,0.7599718758202728
BOKARO_JHARKHAND,2022.0,0.8256582274818587
BOKARO_JHARKHAND,2023.0,0.8264586757384955
BOKARO_JHARKHAND,2024.0,0.8332143826482417
BUDAUN_UTTAR PRADESH,2015.0,0.8353580937014905
BUDAUN_UTTAR PRADESH,2016.0,0.8383063387360172
BUDAUN_UTTAR PRADESH,2017.0,0.8233038106895069
BUDAUN_UTTAR PRADESH,2018.0,0.8001804904630669
BUDAUN_UTTAR PRADESH,2019.0,0.7198773370553326
BUDAUN_UTTAR PRADESH,2020.0,0.6941541595817036
BUDAUN_UTTAR PRADESH,2021.0,0.8030985490889847
BUDAUN_UTTAR PRADESH,2022.0,0.7221272382589898
BUDAUN_UTTAR PRADESH,2023.0,0.6798793365889182
BUDAUN_UTTAR PRADESH,2024.0,0.6553187566179035
BUNDI_RAJASTHAN,2015.0,0.6474093134273882
BUNDI_RAJASTHAN,2016.0,0.6003244573969768
BUNDI_RAJASTHAN,2017.0,0.6224454671184592
BUNDI_RAJASTHAN,2018.0,0.5675026159139155
BUNDI_RAJASTHAN,2019.0,0.4082890250933343
BUNDI_RAJASTHAN,2020.0,0.3658544421931722
BUNDI_RAJASTHAN,2021.0,0.5940354954265556
BUNDI_RAJASTHAN,2022.0,0.6196258066771203
BUNDI_RAJASTHAN,2023.0,0.6634953438850242
BUNDI_RAJASTHAN,2024.0,0.6554435177053513
BURHANPUR_MADHYA PRADESH,2015.0,0.6977550151348204
BURHANPUR_MADHYA PRADESH,2016.0,0.7175645682949395
BURHANPUR_MADHYA PRADESH,2017.0,0.680287791051527
BURHANPUR_MADHYA PRADESH,2018.0,0.6339171635245326
BURHANPUR_MADHYA PRADESH,2019.0,0.6732966552378837
BURHANPUR_MADHYA PRADESH,2020.0,0.4036302042722284
BURHANPUR_MADHYA PRADESH,2021.0,0.4902216942393889
BURHANPUR_MADHYA PRADESH,2022.0,0.596670311282874
BURHANPUR_MADHYA PRADESH,2023.0,0.6986849130135682
BURHANPUR_MADHYA PRADESH,2024.0,0.7331397509571768
BUXAR_BIHAR,2015.0,0.7865302393668424
BUXAR_BIHAR,2016.0,0.8892245978297224
BUXAR_BIHAR,2017.0,0.88231691071648
BUXAR_BIHAR,2018.0,0.8787026009353786
BUXAR_BIHAR,2019.0,0.9059471314266289
BUXAR_BIHAR,2020.0,0.8797645511309977
BUXAR_BIHAR,2021.0,0.8862700391676951
BUXAR_BIHAR,2022.0,0.6538689425993058
BUXAR_BIHAR,2023.0,0.5971512525837571
BUXAR_BIHAR,2024.0,0.6889091284271371
CHANDRAPUR_MAHARASHTRA,2015.0,0.6572648144129641
CHANDRAPUR_MAHARASHTRA,2016.0,0.703006554409169
CHANDRAPUR_MAHARASHTRA,2017.0,0.655385969461356
CHANDRAPUR_MAHARASHTRA,2018.0,0.6114566596805513
CHANDRAPUR_MAHARASHTRA,2019.0,0.7829874763624771
CHANDRAPUR_MAHARASHTRA,2020.0,0.772643038808708
CHANDRAPUR_MAHARASHTRA,2021.0,0.7625693307654633
CHANDRAPUR_MAHARASHTRA,2022.0,0.7826350466402332
CHANDRAPUR_MAHARASHTRA,2023.0,0.751571820070017
CHANDRAPUR_MAHARASHTRA,2024.0,0.6740577007383071
CHATRA_JHARKHAND,2015.0,0.6145586812587727
CHATRA_JHARKHAND,2016.0,0.6198940314193737
CHATRA_JHARKHAND,2017.0,0.7020230635314548
CHATRA_JHARKHAND,2018.0,0.7656538193380548
CHATRA_JHARKHAND,2019.0,0.7665857802813707
CHATRA_JHARKHAND,2020.0,0.7142208049779397
CHATRA_JHARKHAND,2021.0,0.6311401752189643
CHATRA_JHARKHAND,2022.0,0.5545837574074584
CHATRA_JHARKHAND,2023.0,0.5268097196280617
CHATRA_JHARKHAND,2024.0,0.6161863590212884
CHHINDWARA_MADHYA PRADESH,2015.0,0.5622881270673712
CHHINDWARA_MADHYA PRADESH,2016.0,0.5832113112025297
CHHINDWARA_MADHYA PRADESH,2017.0,0.5057062559166862
CHHINDWARA_MADHYA PRADESH,2018.0,0.385671196365479
CHHINDWARA_MADHYA PRADESH,2019.0,0.4000256741418985
CHHINDWARA_MADHYA PRADESH,2020.0,0.0
CHHINDWARA_MADHYA PRADESH,2021.0,0.08531328477042577
CHHINDWARA_MADHYA PRADESH,2022.0,0.3700678058634136
CHHINDWARA_MADHYA PRADESH,2023.0,0.4118828704740384
CHHINDWARA_MADHYA PRADESH,2024.0,0.44008556016268907
CHITRADURGA_KARNATAKA,2015.0,0.697743890094696
