region_id,year,shock,distribution,income,distortion,structural_persistence,index_equal_rescaled,index_weighted_rescaled
ADILABAD_TELANGANA,2015.0,0.6734887049693082,0.5389934531830681,0.5,0.3684210526315789,0.3063830762139844,0.47745725739958794,0.49271064001647435
ADILABAD_TELANGANA,2016.0,0.6734887049693082,0.5539834058655628,0.5,0.3421052631578947,0.33222771039383775,0.4803610168773207,0.4969301889678914
ADILABAD_TELANGANA,2017.0,0.5699142755529933,0.6735029117506551,0.6,0.47368421052631576,0.32119519945582437,0.5276593194571577,0.5324708227084916
ADILABAD_TELANGANA,2018.0,0.6734887049693082,0.5706799513357069,0.55,0.3421052631578947,0.30947017951737615,0.48914881979605723,0.5057179918866278
ADILABAD_TELANGANA,2019.0,0.6734887049693082,0.5954445444547015,0.55,0.3421052631578947,0.30890664695482045,0.49398903190734494,0.5105582039979157
ADILABAD_TELANGANA,2020.0,0.6734887049693082,0.36256335089781866,0.3,0.47368421052631576,0.29068006210510167,0.4200832656997089,0.4300734904218585
ADILABAD_TELANGANA,2021.0,0.6734887049693082,0.42436232936536755,0.39999999999999997,0.42105263157894735,0.462079156524813,0.4761965644876872,0.48881836815720525
ADILABAD_TELANGANA,2022.0,0.6734887049693082,0.6043684064333592,0.5,0.3421052631578947,0.41659549688007713,0.5073115742881279,0.5238807463786985
ADILABAD_TELANGANA,2023.0,0.6734887049693082,0.5068125536257194,0.6,0.3421052631578947,0.28411215578983795,0.48130373550855204,0.4978729075991227
ADILABAD_TELANGANA,2024.0,0.6734887049693082,0.3980021788759275,0.3,0.47368421052631576,0.3559126501586024,0.44021754890603076,0.45020777362818043
AGRA_UTTAR PRADESH,2015.0,0.8021082991319262,0.6734710628692121,0.6,0.23684210526315788,0.09929164627080285,0.4823426227070198,0.5106059324004583
AGRA_UTTAR PRADESH,2016.0,0.6734887049693082,0.8465361187222082,0.6,0.2631578947368421,0.1385768378814518,0.5043519112619621,0.5248684517735854
AGRA_UTTAR PRADESH,2017.0,0.6734887049693082,0.8504948346339432,0.65,0.2631578947368421,0.10587824196431679,0.508603935260882,0.5291204757725053
AGRA_UTTAR PRADESH,2018.0,0.8305352996327335,0.6734671636811331,0.5,0.21052631578947367,0.1029646519402664,0.46349868620872137,0.49449913540088436
AGRA_UTTAR PRADESH,2019.0,0.6734887049693082,0.7471003697571316,0.6,0.28947368421052627,0.11765474422292317,0.4855435006319778,0.5047442516699169
AGRA_UTTAR PRADESH,2020.0,0.6734887049693082,0.6476309847239535,0.6,0.3684210526315789,0.1790623280867412,0.4937206140823164,0.5089739966992028
AGRA_UTTAR PRADESH,2021.0,0.6734887049693082,0.7363853982243819,0.6,0.3421052631578947,0.2522711701438306,0.520850107299083,0.5374192793896537
AGRA_UTTAR PRADESH,2022.0,0.6734887049693082,0.6455110027867447,0.55,0.3947368421052631,0.18694847977377163,0.49013700592701753,0.5040745990702198
AGRA_UTTAR PRADESH,2023.0,0.6734887049693082,0.4572518036330523,0.39999999999999997,0.42105263157894735,0.2538314635220719,0.4411249207406759,0.45374672441019404
AGRA_UTTAR PRADESH,2024.0,0.6734887049693082,0.5336031176970168,0.45,0.3684210526315789,0.39238905058305307,0.4835803851761914,0.49883376779307786
AJMER_RAJASTHAN,2015.0,0.41386414183774806,0.6735243163593148,0.5,0.5789473684210525,0.30231357599547654,0.4937298805227184,0.4854757191935532
AJMER_RAJASTHAN,2016.0,0.6734887049693082,0.34527694211870213,0.3,0.47368421052631576,0.4243220969021729,0.44335439090329987,0.4533446156254494
AJMER_RAJASTHAN,2017.0,0.6734887049693082,0.3407630218249953,0.39999999999999997,0.42105263157894735,0.47480184471296766,0.46202124061724376,0.47464304428676174
AJMER_RAJASTHAN,2018.0,0.19808944810064327,0.6735539130842145,0.39999999999999997,0.7368421052631579,0.4781240616717844,0.49732190562396,0.47038427276583433
AJMER_RAJASTHAN,2019.0,0.6734887049693082,0.20736955173784602,0.19999999999999998,0.4999999999999999,0.5831309149967816,0.43279783434078717,0.44147226958925256
AJMER_RAJASTHAN,2020.0,0.6734887049693082,0.0,0.3,0.5263157894736842,0.5763008170603884,0.4152210623006762,0.42257970807545736
AJMER_RAJASTHAN,2021.0,0.6734887049693082,0.0684387169904336,0.0,0.6052631578947367,0.7289235034835698,0.4152228166676097,0.41863409402133833
AJMER_RAJASTHAN,2022.0,0.6734887049693082,0.0673579676239829,0.39999999999999997,0.5263157894736842,0.6785530380275772,0.46914310001891046,0.47650174579369176
AJMER_RAJASTHAN,2023.0,0.6734887049693082,0.03129143845577177,0.19999999999999998,0.6052631578947367,0.6793484627670124,0.4378783528173658,0.44128963017109446
AJMER_RAJASTHAN,2024.0,0.6734887049693082,0.2629562495673992,0.3,0.5263157894736842,0.7058932014978517,0.4937307891016487,0.50108943487643
ALAPPUZHA_KERALA,2015.0,0.6734887049693082,0.36195312833892435,0.5,0.3684210526315789,0.3037152674087812,0.44151563066971855,0.456769013286605
ALAPPUZHA_KERALA,2016.0,0.4068448907664615,0.6735252791545312,0.5,0.6052631578947367,0.46252827649191525,0.529632320861529,0.5197114075051152
ALAPPUZHA_KERALA,2017.0,0.6734887049693082,0.45417922929353244,0.6,0.3947368421052631,0.4294882215631977,0.5103785995862603,0.5243161927294626
ALAPPUZHA_KERALA,2018.0,0.6734887049693082,0.011437369305303367,0.3,0.6052631578947367,0.3946504459807983,0.3969679356300293,0.40037921298375795
ALAPPUZHA_KERALA,2019.0,0.6734887049693082,0.48319623085546404,0.39999999999999997,0.42105263157894735,0.7205056715773879,0.5396486477962215,0.5522704514657396
ALAPPUZHA_KERALA,2020.0,0.6734887049693082,0.3138624454794935,0.5,0.47368421052631576,0.373294115250401,0.4668658952451037,0.4768561199672533
ALAPPUZHA_KERALA,2021.0,0.6734887049693082,0.279316315797075,0.3,0.47368421052631576,0.49792271674807387,0.44488238960815457,0.45487261433030424
ALAPPUZHA_KERALA,2022.0,0.6734887049693082,0.322760767842434,0.5,0.42105263157894735,0.5233484510155604,0.48813011108125004,0.5007519147507681
ALAPPUZHA_KERALA,2023.0,0.6734887049693082,0.21171260113156543,0.39999999999999997,0.47368421052631576,0.4913736074294197,0.45005182481132183,0.4600420495334715
ALAPPUZHA_KERALA,2024.0,0.6734887049693082,0.24338756798270705,0.39999999999999997,0.47368421052631576,0.5731043600097606,0.47273296869761827,0.482723193419768
ALIGARH_UTTAR PRADESH,2015.0,0.8198122547745965,0.6734686345070362,0.5,0.18421052631578946,0.08749064454554992,0.4529964120285944,0.4847764984515348
ALIGARH_UTTAR PRADESH,2016.0,0.6734887049693082,0.8531762893742681,0.7,0.23684210526315788,0.12554683782668463,0.5178107874866837,0.5396431174719913
ALIGARH_UTTAR PRADESH,2017.0,0.6734887049693082,0.8398260039012987,0.5,0.28947368421052627,0.10099111810870398,0.48075590223796744,0.4999566532759065
ALIGARH_UTTAR PRADESH,2018.0,0.8271735731250849,0.6734676247921787,0.5,0.21052631578947367,0.11081684428848963,0.46439687159904536,0.49522923446582595
ALIGARH_UTTAR PRADESH,2019.0,0.6734887049693082,0.7797689977972067,0.6,0.2631578947368421,0.12012895379861807,0.487308910260395,0.5078254507720183
ALIGARH_UTTAR PRADESH,2020.0,0.6734887049693082,0.6823336581869904,0.6,0.3421052631578947,0.155018423224859,0.49058920990781046,0.5071583819983811
ALIGARH_UTTAR PRADESH,2021.0,0.6734887049693082,0.7825743131801177,0.6,0.28947368421052627,0.2267302206379417,0.5144533845995787,0.5336541356375178
ALIGARH_UTTAR PRADESH,2022.0,0.6734887049693082,0.7290146242339496,0.65,0.3421052631578947,0.15295372873901938,0.5095124642200344,0.526081636310605
ALIGARH_UTTAR PRADESH,2023.0,0.6734887049693082,0.6393407474676621,0.6,0.3421052631578947,0.19237332309339283,0.48946160773765157,0.5060307798282222
ALIGARH_UTTAR PRADESH,2024.0,0.6734887049693082,0.6920406907367244,0.55,0.3421052631578947,0.2583727326467978,0.503201478302145,0.5197706503927156
ALIRAJPUR_MADHYA PRADESH,2015.0,0.6734887049693082,0.7337558084439669,0.6,0.3421052631578947,0.19376363597085716,0.5086226825084054,0.5251918545989761
ALIRAJPUR_MADHYA PRADESH,2016.0,0.6734887049693082,0.5635055914355244,0.55,0.3421052631578947,0.18888384132089617,0.46359668017672473,0.4801658522672954
ALIRAJPUR_MADHYA PRADESH,2017.0,0.6734887049693082,0.6140818038142787,0.45,0.3947368421052631,0.31418693073880066,0.4892988563255301,0.5032364494687324
ALIRAJPUR_MADHYA PRADESH,2018.0,0.4904763776298253,0.673513807845886,0.3,0.5789473684210525,0.2769631563820271,0.4639801420557582,0.45955659251619685
ALIRAJPUR_MADHYA PRADESH,2019.0,0.6734887049693082,0.4512247238427709,0.6,0.3947368421052631,0.3679359729920683,0.49747724878188215,0.5114148419250844
ALIRAJPUR_MADHYA PRADESH,2020.0,0.6734887049693082,0.1819455906264191,0.39999999999999997,0.47368421052631576,0.39682494341867297,0.42518868990814324,0.43517891463029285
ALIRAJPUR_MADHYA PRADESH,2021.0,0.6734887049693082,0.36674372139688155,0.5,0.3947368421052631,0.595012692607334,0.5059963922157573,0.5199339853589596
ALIRAJPUR_MADHYA PRADESH,2022.0,0.6734887049693082,0.5295919453360691,0.55,0.3947368421052631,0.4590024301179501,0.5213639845057181,0.5353015776489204
ALIRAJPUR_MADHYA PRADESH,2023.0,0.6734887049693082,0.49983540729260834,0.5,0.3947368421052631,0.3391471610654174,0.4814416230865195,0.4953792162297217
ALIRAJPUR_MADHYA PRADESH,2024.0,0.6734887049693082,0.5011035806971514,0.45,0.3947368421052631,0.3610477859970269,0.47607538275374994,0.49001297589695214
ALWAR_RAJASTHAN,2015.0,0.855025637739245,0.6734638044651515,0.6,0.15789473684210525,0.05740571965074239,0.4687579797394489,0.5036145247843058
ALWAR_RAJASTHAN,2016.0,0.6734887049693082,0.7960582143213311,0.65,0.2631578947368421,0.09963000933825193,0.49646696467314666,0.51698350518477
ALWAR_RAJASTHAN,2017.0,0.6734887049693082,0.8194192617067287,0.65,0.2631578947368421,0.1430296622673987,0.5098191047360555,0.5303356452476788
ALWAR_RAJASTHAN,2018.0,0.7707264955739067,0.6734753673527022,0.6,0.2631578947368421,0.125836078254033,0.4866391671834968,0.51201759722535
ALWAR_RAJASTHAN,2019.0,0.6734887049693082,0.7489847423620513,0.7,0.2631578947368421,0.16167364801433196,0.5094609980165068,0.5299775385281301
ALWAR_RAJASTHAN,2020.0,0.6734887049693082,0.5643983377254455,0.55,0.3421052631578947,0.17767544169587582,0.4615335495097049,0.47810272160027556
ALWAR_RAJASTHAN,2021.0,0.6734887049693082,0.6537463114904707,0.6,0.3421052631578947,0.3135298750817853,0.5165740309398917,0.5331432030304625
ALWAR_RAJASTHAN,2022.0,0.6734887049693082,0.6744275202681945,0.55,0.3421052631578947,0.24777032808847743,0.49755836329677494,0.5141275353873457
ALWAR_RAJASTHAN,2023.0,0.6734887049693082,0.7286462441676409,0.65,0.3421052631578947,0.23254908844320304,0.5253578601476094,0.5419270322381801
ALWAR_RAJASTHAN,2024.0,0.6734887049693082,0.8247230374936336,0.6,0.2631578947368421,0.19264444850632645,0.510802817141222,0.5313193576528454
AMBALA_HARYANA,2015.0,0.6734887049693082,0.968372165883591,0.8,0.18421052631578946,0.0920088427989197,0.5436160479935217,0.5680799569261976
AMBALA_HARYANA,2016.0,0.9180875510172466,0.6734551545810221,0.7,0.02631578947368421,0.016207677191822374,0.46681323445275497,0.5114018225299332
AMBALA_HARYANA,2017.0,0.6734887049693082,0.9253005665691,0.7,0.23684210526315788,0.0532168376126281,0.5177696428828388,0.5396019728681464
