region_id,year,pillar1_shock_score_refined
BARWANI_MADHYA PRADESH,2015.0,0.6734887049693082
BARWANI_MADHYA PRADESH,2016.0,0.6734887049693082
BARWANI_MADHYA PRADESH,2017.0,0.6734887049693082
BARWANI_MADHYA PRADESH,2018.0,0.452593138442421
BARWANI_MADHYA PRADESH,2019.0,0.6734887049693082
BARWANI_MADHYA PRADESH,2020.0,0.6734887049693082
BARWANI_MADHYA PRADESH,2021.0,0.6734887049693082
BARWANI_MADHYA PRADESH,2022.0,0.6734887049693082
BARWANI_MADHYA PRADESH,2023.0,0.6734887049693082
BARWANI_MADHYA PRADESH,2024.0,0.6734887049693082
BASTI_UTTAR PRADESH,2015.0,0.6734887049693082
BASTI_UTTAR PRADESH,2016.0,0.6426578436229907
BASTI_UTTAR PRADESH,2017.0,0.6734887049693082
BASTI_UTTAR PRADESH,2018.0,0.6734887049693082
BASTI_UTTAR PRADESH,2019.0,0.6734887049693082
BASTI_UTTAR PRADESH,2020.0,0.6734887049693082
BASTI_UTTAR PRADESH,2021.0,0.6734887049693082
BASTI_UTTAR PRADESH,2022.0,0.6734887049693082
BASTI_UTTAR PRADESH,2023.0,0.6734887049693082
BASTI_UTTAR PRADESH,2024.0,0.6734887049693082
BELAGAVI_KARNATAKA,2015.0,0.6734887049693082
BELAGAVI_KARNATAKA,2016.0,0.6734887049693082
BELAGAVI_KARNATAKA,2017.0,0.721830881005488
BELAGAVI_KARNATAKA,2018.0,0.7137690199473304
BELAGAVI_KARNATAKA,2019.0,0.6734887049693082
BELAGAVI_KARNATAKA,2020.0,0.6734887049693082
BELAGAVI_KARNATAKA,2021.0,0.6734887049693082
BELAGAVI_KARNATAKA,2022.0,0.6734887049693082
BELAGAVI_KARNATAKA,2023.0,0.6734887049693082
BELAGAVI_KARNATAKA,2024.0,0.6734887049693082
BETUL_MADHYA PRADESH,2015.0,0.6734887049693082
BETUL_MADHYA PRADESH,2016.0,0.6734887049693082
BETUL_MADHYA PRADESH,2017.0,0.5995285597634847
BETUL_MADHYA PRADESH,2018.0,0.48238962457612444
BETUL_MADHYA PRADESH,2019.0,0.6734887049693082
BETUL_MADHYA PRADESH,2020.0,0.6734887049693082
BETUL_MADHYA PRADESH,2021.0,0.6734887049693082
BETUL_MADHYA PRADESH,2022.0,0.6734887049693082
BETUL_MADHYA PRADESH,2023.0,0.6734887049693082
BETUL_MADHYA PRADESH,2024.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2015.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2016.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2017.0,0.5251158292728735
BHANDARA_MAHARASHTRA,2018.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2019.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2020.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2021.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2022.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2023.0,0.6734887049693082
BHANDARA_MAHARASHTRA,2024.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2015.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2016.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2017.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2018.0,0.7453049213134483
BHARATPUR_RAJASTHAN,2019.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2020.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2021.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2022.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2023.0,0.6734887049693082
BHARATPUR_RAJASTHAN,2024.0,0.6734887049693082
BHARUCH_GUJARAT,2015.0,0.9854189058744612
BHARUCH_GUJARAT,2016.0,0.6734887049693082
BHARUCH_GUJARAT,2017.0,0.6734887049693082
BHARUCH_GUJARAT,2018.0,0.9606203598075137
BHARUCH_GUJARAT,2019.0,0.6734887049693082
BHARUCH_GUJARAT,2020.0,0.6734887049693082
BHARUCH_GUJARAT,2021.0,0.6734887049693082
BHARUCH_GUJARAT,2022.0,0.6734887049693082
BHARUCH_GUJARAT,2023.0,0.6734887049693082
BHARUCH_GUJARAT,2024.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2015.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2016.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2017.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2018.0,0.6926947060224063
BHAVNAGAR_GUJARAT,2019.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2020.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2021.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2022.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2023.0,0.6734887049693082
BHAVNAGAR_GUJARAT,2024.0,0.6734887049693082
BHILWARA_RAJASTHAN,2015.0,0.5101026643675529
BHILWARA_RAJASTHAN,2016.0,0.6734887049693082
BHILWARA_RAJASTHAN,2017.0,0.6734887049693082
BHILWARA_RAJASTHAN,2018.0,0.3301249432134176
BHILWARA_RAJASTHAN,2019.0,0.6734887049693082
BHILWARA_RAJASTHAN,2020.0,0.6734887049693082
BHILWARA_RAJASTHAN,2021.0,0.6734887049693082
BHILWARA_RAJASTHAN,2022.0,0.6734887049693082
BHILWARA_RAJASTHAN,2023.0,0.6734887049693082
BHILWARA_RAJASTHAN,2024.0,0.6734887049693082
BHIWANI_HARYANA,2015.0,0.6734887049693082
BHIWANI_HARYANA,2016.0,0.8135557519137303
BHIWANI_HARYANA,2017.0,0.6734887049693082
BHIWANI_HARYANA,2018.0,0.9498054674117232
BHIWANI_HARYANA,2019.0,0.6734887049693082
