region_id,year,pillar1_shock_score
AMRITSAR_PUNJAB,2018.0,0.5929210658992806
AMRITSAR_PUNJAB,2019.0,0.5907022688415561
AMRITSAR_PUNJAB,2020.0,0.5499911642281283
AMRITSAR_PUNJAB,2021.0,0.5850659951476821
AMRITSAR_PUNJAB,2022.0,0.5956362763837704
AMRITSAR_PUNJAB,2023.0,0.7048868713234062
AMRITSAR_PUNJAB,2024.0,0.5290611026853491
ANANTAPUR_ANDHRA PRADESH,2015.0,0.7005885825941098
ANANTAPUR_ANDHRA PRADESH,2016.0,0.7787374802442032
ANANTAPUR_ANDHRA PRADESH,2017.0,0.6035748556363393
ANANTAPUR_ANDHRA PRADESH,2018.0,0.5448327379313728
ANANTAPUR_ANDHRA PRADESH,2019.0,0.7030635366066824
ANANTAPUR_ANDHRA PRADESH,2020.0,0.6606396106310917
ANANTAPUR_ANDHRA PRADESH,2021.0,0.5946307328033477
ANANTAPUR_ANDHRA PRADESH,2022.0,0.5008000703550175
ANANTAPUR_ANDHRA PRADESH,2023.0,0.176496982635946
ANANTAPUR_ANDHRA PRADESH,2024.0,0.6070269986683939
ANUPPUR_MADHYA PRADESH,2015.0,0.7144011553435495
ANUPPUR_MADHYA PRADESH,2016.0,0.7999554698382505
ANUPPUR_MADHYA PRADESH,2017.0,0.896424521875413
ANUPPUR_MADHYA PRADESH,2018.0,0.7104879663633387
ANUPPUR_MADHYA PRADESH,2019.0,0.560261826146764
ANUPPUR_MADHYA PRADESH,2020.0,0.47517451504178015
ANUPPUR_MADHYA PRADESH,2021.0,0.5031314565737862
ANUPPUR_MADHYA PRADESH,2022.0,0.46276753388975994
ANUPPUR_MADHYA PRADESH,2023.0,0.441624286569232
ANUPPUR_MADHYA PRADESH,2024.0,0.5691017908214909
AURAIYA_UTTAR PRADESH,2015.0,0.6700176712225824
AURAIYA_UTTAR PRADESH,2016.0,0.6032229367381523
AURAIYA_UTTAR PRADESH,2017.0,0.6638099560300312
AURAIYA_UTTAR PRADESH,2018.0,0.6704883229525401
AURAIYA_UTTAR PRADESH,2019.0,0.6011671329610974
AURAIYA_UTTAR PRADESH,2020.0,0.4588596264018018
AURAIYA_UTTAR PRADESH,2021.0,0.5723025939579527
AURAIYA_UTTAR PRADESH,2022.0,0.5878397442447945
AURAIYA_UTTAR PRADESH,2023.0,0.5915320628369424
AURAIYA_UTTAR PRADESH,2024.0,0.6082444813494713
AZAMGARH_UTTAR PRADESH,2015.0,0.6869412136057317
AZAMGARH_UTTAR PRADESH,2016.0,0.656494815648883
AZAMGARH_UTTAR PRADESH,2017.0,0.6579700673961707
AZAMGARH_UTTAR PRADESH,2018.0,0.692280791766974
AZAMGARH_UTTAR PRADESH,2019.0,0.572161507864175
AZAMGARH_UTTAR PRADESH,2020.0,0.6077771020369008
AZAMGARH_UTTAR PRADESH,2021.0,0.5743125286888238
AZAMGARH_UTTAR PRADESH,2022.0,0.49530329394775424
AZAMGARH_UTTAR PRADESH,2023.0,0.4979416631642579
AZAMGARH_UTTAR PRADESH,2024.0,0.8046872183812949
BAHRAICH_UTTAR PRADESH,2015.0,0.6697797420897864
BAHRAICH_UTTAR PRADESH,2016.0,0.6035941555403456
BAHRAICH_UTTAR PRADESH,2017.0,0.6833236099110995
BAHRAICH_UTTAR PRADESH,2018.0,0.6570852060793446
BAHRAICH_UTTAR PRADESH,2019.0,0.6416483384941362
BAHRAICH_UTTAR PRADESH,2020.0,0.4682157369990735
BAHRAICH_UTTAR PRADESH,2021.0,0.5874836085968104
BAHRAICH_UTTAR PRADESH,2022.0,0.5521448848880496
BAHRAICH_UTTAR PRADESH,2023.0,0.6350718024379934
BAHRAICH_UTTAR PRADESH,2024.0,0.4563799673521466
BALESHWAR_ODISHA,2015.0,0.6417314317835994
BALESHWAR_ODISHA,2016.0,0.6212159567837879
BALESHWAR_ODISHA,2017.0,0.5847978800428334
BALESHWAR_ODISHA,2018.0,0.628690276143074
BALESHWAR_ODISHA,2019.0,0.643137174231047
BALESHWAR_ODISHA,2020.0,0.6283006971149031
BALESHWAR_ODISHA,2021.0,0.516120282969571
BALESHWAR_ODISHA,2022.0,0.6767909456119021
BALESHWAR_ODISHA,2023.0,0.6431136790437141
BALESHWAR_ODISHA,2024.0,0.5733720459597205
BALLIA_UTTAR PRADESH,2015.0,0.7193044951983069
BALLIA_UTTAR PRADESH,2016.0,0.6557368018965511
BALLIA_UTTAR PRADESH,2017.0,0.585402563638526
BALLIA_UTTAR PRADESH,2018.0,0.536563499274476
BALLIA_UTTAR PRADESH,2019.0,0.5662542256011288
BALLIA_UTTAR PRADESH,2020.0,0.6491630691135409
BALLIA_UTTAR PRADESH,2021.0,0.624447084837287
BALLIA_UTTAR PRADESH,2022.0,0.5736081502366749
BALLIA_UTTAR PRADESH,2023.0,0.6953934543116486
BALLIA_UTTAR PRADESH,2024.0,0.684725453021406
BALRAMPUR_CHHATTISGARH,2015.0,0.8434065522163716
BALRAMPUR_CHHATTISGARH,2016.0,0.7950180315139833
BALRAMPUR_CHHATTISGARH,2017.0,0.9347766131892252
BALRAMPUR_CHHATTISGARH,2018.0,0.6292102833998517
BALRAMPUR_CHHATTISGARH,2019.0,0.46563560437963714
BALRAMPUR_CHHATTISGARH,2020.0,0.2328036336265258
BALRAMPUR_CHHATTISGARH,2021.0,0.7072222520437161
BALRAMPUR_CHHATTISGARH,2022.0,0.6295997785589511
BALRAMPUR_CHHATTISGARH,2023.0,0.5339101672610195
BALRAMPUR_CHHATTISGARH,2024.0,0.6522940766513446
BANDA_UTTAR PRADESH,2015.0,0.7039391128808998
BANDA_UTTAR PRADESH,2016.0,0.5820460328342354
BANDA_UTTAR PRADESH,2017.0,0.7172577424548303
BANDA_UTTAR PRADESH,2018.0,0.6162946728608125
BANDA_UTTAR PRADESH,2019.0,0.5147059163836263
BANDA_UTTAR PRADESH,2020.0,0.5826675252429561
BANDA_UTTAR PRADESH,2021.0,0.7000396308336433
BANDA_UTTAR PRADESH,2022.0,0.5607844885709156
BANDA_UTTAR PRADESH,2023.0,0.6499344781358044
BANDA_UTTAR PRADESH,2024.0,0.5120973152974919
BANKA_BIHAR,2015.0,0.6616085148118346
BANKA_BIHAR,2016.0,0.6080064439335721
BANKA_BIHAR,2017.0,0.6231279543253007
BANKA_BIHAR,2018.0,0.5816128585553371
BANKA_BIHAR,2019.0,0.5985952359843406
BANKA_BIHAR,2020.0,0.548431217827122
BANKA_BIHAR,2021.0,0.5281372099729239
BANKA_BIHAR,2022.0,0.6480856917692023
BANKA_BIHAR,2023.0,0.7198574053006255
BANKA_BIHAR,2024.0,0.6575772934138642
